Ulke,Cinsiyet,Tedavi_Turu,Fiyat_(Eur),Basvuru_Kanali,Bizim_ilk_Tepki_Suremiz_(sn),Musterinin_ilk_Tepki_Suresi_(sn),Musterinin_ilk_Mesaj_Uzunlugu_(harf_sayisi),Satis_Oldu_Mu
Kanada,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,600,500,50,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,1000,80,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,600,2000,80,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,1200,5000,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Almanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Almanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Amerika,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Amerika,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Fransa,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Fransa,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ingiltere,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Ispanya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Italya,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Italya,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvicre,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Kanada,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Kanada,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Katar,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Katar,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
Isvec,Erkek,Sac Ekimi,2000,Form,2500,5000,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Whatsapp,2500,800,150,Hayir
Isvec,Erkek,Sac Ekimi,2000,Telegram,2500,1200,200,Hayir
